net,connected,length_mm,segment_count,panel_sequence,fold_sequence,crossing_kind,crossing_fold_id,crossing_theta_deg,crossing_predicted_strain,crossing_x_mm,crossing_y_mm
USB_DP,1,174.335,96,54 37 54 37 55 56 57 58 59 73,S40 C52 S58 S60 S62 S64 S77,seam,58,9.842,0.024478,-82.654,145.914
USB_DP,1,174.335,96,54 37 54 37 55 56 57 58 59 73,S40 C52 S58 S60 S62 S64 S77,seam,60,11.658,0.028996,-56.556,156.556
USB_DP,1,174.335,96,54 37 54 37 55 56 57 58 59 73,S40 C52 S58 S60 S62 S64 S77,seam,62,7.743,0.019257,-23.064,161.051
USB_DP,1,174.335,96,54 37 54 37 55 56 57 58 59 73,S40 C52 S58 S60 S62 S64 S77,seam,64,3.968,0.009868,-0.378,164.704
USB_DP,1,174.335,96,54 37 54 37 55 56 57 58 59 73,S40 C52 S58 S60 S62 S64 S77,seam,77,44.079,0.109629,9.97,169.342
DRV1,1,22.894,12,73 57 73 57 58,C70 S62,crease,70,35.692,0.08877,-27.97,153.272
DRV1,1,22.894,12,73 57 73 57 58,C70 S62,seam,62,7.743,0.019257,-25.846,162.309
LEDA1,1,53.04,30,58 40 58 40 22 40 22 4 22 4,S61 S43 S27,seam,61,39.113,0.097279,112.341,325.971
LEDA1,1,53.04,30,58 40 58 40 22 40 22 4 22 4,S61 S43 S27,seam,43,17.887,0.044485,264.821,-13.928
LEDA1,1,53.04,30,58 40 58 40 22 40 22 4 22 4,S61 S43 S27,seam,27,39.113,0.097279,44.463,-0.048
DRV2,1,96.022,55,73 69 73 69 51 69 51 33 51 33 15 33 15,S86 S73 S53 S33,seam,86,41.943,0.104317,-6.904,111.266
DRV2,1,96.022,55,73 69 73 69 51 69 51 33 51 33 15 33 15,S86 S73 S53 S33,seam,73,39.113,0.097279,-1.426,100.2
DRV2,1,96.022,55,73 69 73 69 51 69 51 33 51 33 15 33 15,S86 S73 S53 S33,seam,53,17.887,0.044485,-0.114,75.248
DRV2,1,96.022,55,73 69 73 69 51 69 51 33 51 33 15 33 15,S86 S73 S53 S33,seam,33,39.113,0.097279,5.593,54.346
LEDA2,1,65.214,37,15 33 51 69,S33 S53 S73,seam,33,39.113,0.097279,1.513,52.314
LEDA2,1,65.214,37,15 33 51 69,S33 S53 S73,seam,53,17.887,0.044485,-10.134,70.867
LEDA2,1,65.214,37,15 33 51 69,S33 S53 S73,seam,73,39.113,0.097279,-11.41,96.535
IO1,1,105.938,59,73 70 73 70 69 70 69 68 69 50 68 50 32 50 32 14 32 14,S87 C65 C64 C63 S52 C30,seam,87,35.692,0.08877,-21.755,108.142
IO1,1,105.938,59,73 70 73 70 69 70 69 68 69 50 68 50 32 50 32 14 32 14,S87 C65 C64 C63 S52 C30,crease,65,7.743,0.019257,-10.036,108.087
IO1,1,105.938,59,73 70 73 70 69 70 69 68 69 50 68 50 32 50 32 14 32 14,S87 C65 C64 C63 S52 C30,crease,64,3.968,0.009868,6.596,103.82
IO1,1,105.938,59,73 70 73 70 69 70 69 68 69 50 68 50 32 50 32 14 32 14,S87 C65 C64 C63 S52 C30,crease,63,37.612,0.093546,8.554,103.895
IO1,1,105.938,59,73 70 73 70 69 70 69 68 69 50 68 50 32 50 32 14 32 14,S87 C65 C64 C63 S52 C30,seam,52,16.617,0.041328,22.874,85.133
IO1,1,105.938,59,73 70 73 70 69 70 69 68 69 50 68 50 32 50 32 14 32 14,S87 C65 C64 C63 S52 C30,crease,30,37.612,0.093546,37.331,69.028
DRV3,1,147.449,82,73 57 73 57 58 59 73 65 73 65,C70 S62 S64 S77 S82,crease,70,35.692,0.08877,-26.502,153.661
DRV3,1,147.449,82,73 57 73 57 58 59 73 65 73 65,C70 S62 S64 S77 S82,seam,62,7.743,0.019257,-18.891,159.165
DRV3,1,147.449,82,73 57 73 57 58 59 73 65 73 65,C70 S62 S64 S77 S82,seam,64,3.968,0.009868,-1.32,165.9
DRV3,1,147.449,82,73 57 73 57 58 59 73 65 73 65,C70 S62 S64 S77 S82,seam,77,44.079,0.109629,21.986,168.341
DRV3,1,147.449,82,73 57 73 57 58 59 73 65 73 65,C70 S62 S64 S77 S82,seam,82,38.476,0.095695,79.029,144.658
LEDA3,1,65.334,37,65 47 65 47 29 47 29 11 29 11,C60 C44 C24,crease,60,41.434,0.103051,97.548,138.461
LEDA3,1,65.334,37,65 47 65 47 29 47 29 11 29 11,C60 C44 C24,crease,44,20.178,0.050185,112.904,122.471
LEDA3,1,65.334,37,65 47 65 47 29 47 29 11 29 11,C60 C44 C24,crease,24,41.434,0.103051,114.311,100.877
IO2,1,85.957,52,73 55 73 55 37 55 37,C68 C52,crease,68,17.6,0.043773,-49.222,141.802
IO2,1,85.957,52,73 55 73 55 37 55 37,C68 C52,crease,52,48.373,0.120308,-86.404,143.213
IO3,1,113.116,64,73 55 73 55 37 55 37,C68 C52,crease,68,17.6,0.043773,-52.74,138.609
IO3,1,113.116,64,73 55 73 55 37 55 37,C68 C52,crease,52,48.373,0.120308,-87.598,142.129
IO4,1,89.403,52,73 72 73 72 55 72 55 37 55 37,S76 S57 C52,seam,76,17.6,0.043773,-50.577,109.364
IO4,1,89.403,52,73 72 73 72 55 72 55 37 55 37,S76 S57 C52,seam,57,28.488,0.070851,-80.342,135.529
IO4,1,89.403,52,73 72 73 72 55 72 55 37 55 37,S76 S57 C52,crease,52,48.373,0.120308,-91.18,138.877
SWSIG,1,65.091,34,73 60 73 60,S78,seam,78,43.658,0.108582,33.046,167.114
SWPU,1,47.693,20,60 73,S78,seam,78,43.658,0.108582,25.116,168.01
GND,1,549.344,288,54 37 54 37 19 37 19 1 19 1 0 1 0 4 0 14 13 14 13 12 13 12 11 12 11 10 11 10 11 14 32 50 68 69 4 5 6 24 42 60 59 60 59 73,S40 S36 C14 C0 C3 S17 S18 S16 S14 S12 S12 C30 S52 C63 C64 S6 C4 S29 S45 S65 C54 S77,seam,40,96.014,0.238796,-110.105,138.425
GND,1,549.344,288,54 37 54 37 19 37 19 1 19 1 0 1 0 4 0 14 13 14 13 12 13 12 11 12 11 10 11 10 11 14 32 50 68 69 4 5 6 24 42 60 59 60 59 73,S40 S36 C14 C0 C3 S17 S18 S16 S14 S12 S12 C30 S52 C63 C64 S6 C4 S29 S45 S65 C54 S77,seam,36,48.054,0.119515,-35.751,-48.201
GND,1,549.344,288,54 37 54 37 19 37 19 1 19 1 0 1 0 4 0 14 13 14 13 12 13 12 11 12 11 10 11 10 11 14 32 50 68 69 4 5 6 24 42 60 59 60 59 73,S40 S36 C14 C0 C3 S17 S18 S16 S14 S12 S12 C30 S52 C63 C64 S6 C4 S29 S45 S65 C54 S77,crease,14,48.373,0.120308,-17.814,-26.037
GND,1,549.344,288,54 37 54 37 19 37 19 1 19 1 0 1 0 4 0 14 13 14 13 12 13 12 11 12 11 10 11 10 11 14 32 50 68 69 4 5 6 24 42 60 59 60 59 73,S40 S36 C14 C0 C3 S17 S18 S16 S14 S12 S12 C30 S52 C63 C64 S6 C4 S29 S45 S65 C54 S77,crease,0,17.6,0.043773,10.294,0.0
GND,1,549.344,288,54 37 54 37 19 37 19 1 19 1 0 1 0 4 0 14 13 14 13 12 13 12 11 12 11 10 11 10 11 14 32 50 68 69 4 5 6 24 42 60 59 60 59 73,S40 S36 C14 C0 C3 S17 S18 S16 S14 S12 S12 C30 S52 C63 C64 S6 C4 S29 S45 S65 C54 S77,crease,3,41.943,0.104317,42.414,12.862
GND,1,549.344,288,54 37 54 37 19 37 19 1 19 1 0 1 0 4 0 14 13 14 13 12 13 12 11 12 11 10 11 10 11 14 32 50 68 69 4 5 6 24 42 60 59 60 59 73,S40 S36 C14 C0 C3 S17 S18 S16 S14 S12 S12 C30 S52 C63 C64 S6 C4 S29 S45 S65 C54 S77,seam,17,44.079,0.109629,40.491,46.593
GND,1,549.344,288,54 37 54 37 19 37 19 1 19 1 0 1 0 4 0 14 13 14 13 12 13 12 11 12 11 10 11 10 11 14 32 50 68 69 4 5 6 24 42 60 59 60 59 73,S40 S36 C14 C0 C3 S17 S18 S16 S14 S12 S12 C30 S52 C63 C64 S6 C4 S29 S45 S65 C54 S77,seam,18,1.671,0.004155,50.413,66.603
GND,1,549.344,288,54 37 54 37 19 37 19 1 19 1 0 1 0 4 0 14 13 14 13 12 13 12 11 12 11 10 11 10 11 14 32 50 68 69 4 5 6 24 42 60 59 60 59 73,S40 S36 C14 C0 C3 S17 S18 S16 S14 S12 S12 C30 S52 C63 C64 S6 C4 S29 S45 S65 C54 S77,seam,16,1.587,0.003947,70.848,70.963
GND,1,549.344,288,54 37 54 37 19 37 19 1 19 1 0 1 0 4 0 14 13 14 13 12 13 12 11 12 11 10 11 10 11 14 32 50 68 69 4 5 6 24 42 60 59 60 59 73,S40 S36 C14 C0 C3 S17 S18 S16 S14 S12 S12 C30 S52 C63 C64 S6 C4 S29 S45 S65 C54 S77,seam,14,4.29,0.01067,90.848,78.175
