net,connected,length_mm,segment_count,panel_sequence,fold_sequence,crossing_kind,crossing_fold_id,crossing_theta_deg,crossing_predicted_strain,crossing_x_mm,crossing_y_mm
DRV1,1,70.79,36,41 37 41 37 27 37 27 17 27 17 18,C38 S37 S26 C17,crease,38,30.141,0.074963,-102.749,-130.095
DRV1,1,70.79,36,41 37 41 37 27 37 27 17 27 17 18,C38 S37 S26 C17,seam,37,52.23,0.1299,-167.275,-13.569
DRV1,1,70.79,36,41 37 41 37 27 37 27 17 27 17 18,C38 S37 S26 C17,seam,26,15.259,0.037951,-146.143,60.118
DRV1,1,70.79,36,41 37 41 37 27 37 27 17 27 17 18,C38 S37 S26 C17,crease,17,43.341,0.107793,-156.55,70.365
LEDA1,1,185.06,92,18 17 18 17 16 17 16 15 16 15 14 15 14 13 14 13 12 13 12,C17 C16 C15 C14 C13 C12,crease,17,43.341,0.107793,-151.83,74.31
LEDA1,1,185.06,92,18 17 18 17 16 17 16 15 16 15 14 15 14 13 14 13 12 13 12,C17 C16 C15 C14 C13 C12,crease,16,8.895,0.022122,-129.158,56.235
LEDA1,1,185.06,92,18 17 18 17 16 17 16 15 16 15 14 15 14 13 14 13 12 13 12,C17 C16 C15 C14 C13 C12,crease,15,26.91,0.066927,-99.951,33.341
LEDA1,1,185.06,92,18 17 18 17 16 17 16 15 16 15 14 15 14 13 14 13 12 13 12,C17 C16 C15 C14 C13 C12,crease,14,26.91,0.066927,-76.248,15.349
LEDA1,1,185.06,92,18 17 18 17 16 17 16 15 16 15 14 15 14 13 14 13 12 13 12,C17 C16 C15 C14 C13 C12,crease,13,8.895,0.022122,-47.814,-9.296
LEDA1,1,185.06,92,18 17 18 17 16 17 16 15 16 15 14 15 14 13 14 13 12 13 12,C17 C16 C15 C14 C13 C12,crease,12,43.341,0.107793,-25.366,-29.209
DRV2,1,126.585,61,41 33 41 33 32 33 22 32 22,S45 S33 C31,seam,45,30.141,0.074963,-53.391,-54.964
DRV2,1,126.585,61,41 33 41 33 32 33 22 32 22,S45 S33 C31,seam,33,20.407,0.050755,-34.19,-47.132
DRV2,1,126.585,61,41 33 41 33 32 33 22 32 22,S45 S33 C31,crease,31,57.507,0.143024,-33.131,-46.8
LEDA2,1,264.591,133,22 21 22 21 30 29 30 29 28 29 28,C21 C22 C28 S30,crease,21,24.696,0.06142,-16.856,-50.215
LEDA2,1,264.591,133,22 21 22 21 30 29 30 29 28 29 28,C21 C22 C28 S30,crease,22,73.401,0.182555,25.791,-78.791
LEDA2,1,264.591,133,22 21 22 21 30 29 30 29 28 29 28,C21 C22 C28 S30,crease,28,73.401,0.182555,107.955,-163.92
LEDA2,1,264.591,133,22 21 22 21 30 29 30 29 28 29 28,C21 C22 C28 S30,seam,30,24.696,0.06142,-109.399,-179.71
IO1,1,19.576,7,41 37 41 37,C38,crease,38,30.141,0.074963,-102.656,-138.01
DRV3,1,58.538,28,41 37 41 37 36 37 36 35 36 35,C38 S38 C35,crease,38,30.141,0.074963,-102.693,-134.844
DRV3,1,58.538,28,41 37 41 37 36 37 36 35 36 35,C38 S38 C35,seam,38,5.282,0.013138,-142.988,-63.576
DRV3,1,58.538,28,41 37 41 37 36 37 36 35 36 35,C38 S38 C35,crease,35,14.886,0.037024,-119.834,-46.036
LEDA3,1,52.328,27,35 25 35 25 15 25 15 5 15 5,S35 S24 S15,seam,35,49.322,0.122668,-113.641,-23.423
LEDA3,1,52.328,27,35 25 35 25 15 25 15 5 15 5,S35 S24 S15,seam,24,13.09,0.032557,-91.017,14.177
LEDA3,1,52.328,27,35 25 35 25 15 25 15 5 15 5,S35 S24 S15,seam,15,49.322,0.122668,-72.797,32.976
IO2,1,23.907,9,41 38 41 38,C39,crease,39,21.094,0.052462,-102.015,-147.265
IO3,1,78.713,41,41 38 41 38 28 38 28 38,C39 C36 C36,crease,39,21.094,0.052462,-94.473,-154.942
IO3,1,78.713,41,41 38 41 38 28 38 28 38,C39 C36 C36,crease,36,57.507,0.143024,-106.403,-170.691
IO3,1,78.713,41,41 38 41 38 28 38 28 38,C39 C36 C36,crease,36,57.507,0.143024,-111.72,-165.278
IO4,1,23.358,10,41 38 41 38,C39,crease,39,21.094,0.052462,-96.628,-152.748
SWSIG,1,195.906,106,41 31 41 31 21 31 21 11 21 11 1 11 1 2 3,S43 C29 C19 C8 S1 S4,seam,43,20.305,0.0505,-9.348,-82.581
SWSIG,1,195.906,106,41 31 41 31 21 31 21 11 21 11 1 11 1 2 3,S43 C29 C19 C8 S1 S4,crease,29,57.824,0.143814,-6.411,-60.803
SWSIG,1,195.906,106,41 31 41 31 21 31 21 11 21 11 1 11 1 2 3,S43 C29 C19 C8 S1 S4,crease,19,23.742,0.059049,5.445,-46.326
SWSIG,1,195.906,106,41 31 41 31 21 31 21 11 21 11 1 11 1 2 3,S43 C29 C19 C8 S1 S4,crease,8,57.824,0.143814,5.812,-25.113
SWSIG,1,195.906,106,41 31 41 31 21 31 21 11 21 11 1 11 1 2 3,S43 C29 C19 C8 S1 S4,seam,1,8.884,0.022095,5.209,-14.817
SWSIG,1,195.906,106,41 31 41 31 21 31 21 11 21 11 1 11 1 2 3,S43 C29 C19 C8 S1 S4,seam,4,20.407,0.050755,-12.467,1.716
SWPU,1,209.267,110,3 2 3 2 1 2 1 11 21 31 41,S4 S1 C8 C19 C29 S43,seam,4,20.407,0.050755,-14.074,-2.513
SWPU,1,209.267,110,3 2 3 2 1 2 1 11 21 31 41,S4 S1 C8 C19 C29 S43,seam,1,8.884,0.022095,2.359,-18.569
SWPU,1,209.267,110,3 2 3 2 1 2 1 11 21 31 41,S4 S1 C8 C19 C29 S43,crease,8,57.824,0.143814,1.926,-22.835
SWPU,1,209.267,110,3 2 3 2 1 2 1 11 21 31 41,S4 S1 C8 C19 C29 S43,crease,19,23.742,0.059049,2.796,-44.773
SWPU,1,209.267,110,3 2 3 2 1 2 1 11 21 31 41,S4 S1 C8 C19 C29 S43,crease,29,57.824,0.143814,0.065,-64.6
SWPU,1,209.267,110,3 2 3 2 1 2 1 11 21 31 41,S4 S1 C8 C19 C29 S43,seam,43,20.305,0.0505,-4.156,-85.625
GND,1,361.703,191,27 28 27 37 38 41 32 41 32 22 32 22 12 22 12 2 12 2 3 4 5,S28 S37 S39 C39 C37 C31 C20 C9 S4 C2 C3,seam,28,43.341,0.107793,-186.35,5.569
GND,1,361.703,191,27 28 27 37 38 41 32 41 32 22 32 22 12 22 12 2 12 2 3 4 5,S28 S37 S39 C39 C37 C31 C20 C9 S4 C2 C3,seam,37,52.23,0.1299,-179.54,-11.656
GND,1,361.703,191,27 28 27 37 38 41 32 41 32 22 32 22 12 22 12 2 12 2 3 4 5,S28 S37 S39 C39 C37 C31 C20 C9 S4 C2 C3,seam,39,20.407,0.050755,-112.674,-156.858
GND,1,361.703,191,27 28 27 37 38 41 32 41 32 22 32 22 12 22 12 2 12 2 3 4 5,S28 S37 S39 C39 C37 C31 C20 C9 S4 C2 C3,crease,39,21.094,0.052462,-98.783,-150.555
GND,1,361.703,191,27 28 27 37 38 41 32 41 32 22 32 22 12 22 12 2 12 2 3 4 5,S28 S37 S39 C39 C37 C31 C20 C9 S4 C2 C3,crease,37,21.094,0.052462,-38.641,-65.812
GND,1,361.703,191,27 28 27 37 38 41 32 41 32 22 32 22 12 22 12 2 12 2 3 4 5,S28 S37 S39 C39 C37 C31 C20 C9 S4 C2 C3,crease,31,57.507,0.143024,-26.267,-50.032
GND,1,361.703,191,27 28 27 37 38 41 32 41 32 22 32 22 12 22 12 2 12 2 3 4 5,S28 S37 S39 C39 C37 C31 C20 C9 S4 C2 C3,crease,20,22.8,0.056705,-19.18,-32.972
GND,1,361.703,191,27 28 27 37 38 41 32 41 32 22 32 22 12 22 12 2 12 2 3 4 5,S28 S37 S39 C39 C37 C31 C20 C9 S4 C2 C3,crease,9,57.507,0.143024,-17.406,-13.409
GND,1,361.703,191,27 28 27 37 38 41 32 41 32 22 32 22 12 22 12 2 12 2 3 4 5,S28 S37 S39 C39 C37 C31 C20 C9 S4 C2 C3,seam,4,20.407,0.050755,-17.289,-10.971
GND,1,361.703,191,27 28 27 37 38 41 32 41 32 22 32 22 12 22 12 2 12 2 3 4 5,S28 S37 S39 C39 C37 C31 C20 C9 S4 C2 C3,crease,2,5.282,0.013138,-41.45,2.817
GND,1,361.703,191,27 28 27 37 38 41 32 41 32 22 32 22 12 22 12 2 12 2 3 4 5,S28 S37 S39 C39 C37 C31 C20 C9 S4 C2 C3,crease,3,14.886,0.037024,-62.496,31.697
